name,longitude,latitude
Kebon Jeruk 4 First Mile Hub,106.774781,-6.16331
Cengkareng 2 First Mile Hub,106.747849,-6.152568
Kuranji Hub,100.397463,-0.912577
Depok DC,106.861297,-6.411225
Dempet Hub,110.711574,-6.968586
Penjaringan 2 First Mile Hub,106.722016,-6.109815
Gambir 2 First Mile Hub,106.823607,-6.162383
Pulomerak Hub,105.999782,-5.958847
Adipala Hub,109.135432,-7.65727
Cibeureum First Mile Hub,108.240111,-7.337827
Cikarang Utara First Mile Hub,107.14768,-6.267673
Tamansari Bogor First Mile Hub,106.765011,-6.643839
Sawah Besar 2 Hub,106.834092,-6.16161
Sawah Besar 2 First Mile Hub,106.834092,-6.16161
Virtual LM Panakkukang Hub,119.438378,-5.143109
WH Airport Banjarmasin,114.764337,-3.437931
WH Lion Parcel Banjarmasin,114.624039,-3.351922
WH Lion Parcel Jabo,106.690956,-6.166878
Teluknaga First Mile Hub,106.653879,-6.071793
Virtual FM Aikmel Hub,116.537841,-8.572761
Virtual FM Gabek Hub,106.085806,-2.109699
Benowo Hub,112.620467,-7.238645
Larangan Kota Tangerang First Mile Hub,106.746895,-6.241553
Anyar Hub,105.924269,-6.049503
Boja First Mile Hub,110.268725,-7.10562
Banjarmasin First Mile Hub,114.640196,-3.367233
Balong First Mile Hub,111.434016,-7.966538
Blimbing First Mile Hub,112.649709,-7.937525
Cipayung Jakarta Timur 2 Hub,106.891846,-6.290121
Gabek Hub,106.109099,-2.1038
Jambi Timur Hub,103.645249,-1.604213
Sukorejo Kendal First Mile Hub,110.033556,-7.0845
Magelang First Mile Hub,110.24412,-7.396411
Blitar First Mile Hub,112.187317,-8.088971
Singosari Hub,112.662544,-7.900595
Singosari First Mile Hub,112.662544,-7.900595
Wonoasri First Mile Hub,111.646007,-7.548514
Weleri First Mile Hub,110.071403,-6.984067
Ngawi First Mile Hub,111.411688,-7.402836
Madiun First Mile Hub,111.533846,-7.618918
Kendal First Mile Hub,110.172785,-6.923835
Gunungpati First Mile Hub,110.39701,-7.068242
Kaliwungu First Mile Hub,110.262991,-6.963011
Gunungpati Hub,110.39701,-7.068242
Telagasari Hub,107.397667,-6.289222
Sidomulyo Hub,105.522068,-5.620878
Jrengik Hub,113.194337,-7.150843
Gedong Tataan Hub,105.087051,-5.375165
Cipeucang Hub,106.024438,-6.366076
Ciasem First Mile Hub,107.671499,-6.335338
Gunungpuyuh Hub,106.942872,-6.926047
Gunungpuyuh First Mile Hub,106.942872,-6.926047
Candipuro First Mile Hub,113.137844,-8.226563
Sungai Pinang Hub,117.156846,-0.478425
Semanding Hub,112.073681,-6.909376
Semanding First Mile Hub,112.073681,-6.909376
Telanaipura First Mile Hub,103.571956,-1.589912
Kota Baru First Mile Hub,103.60135,-1.646299
Jambi First Mile Hub,103.640028,-1.622056
Cilegon First Mile Hub,106.055199,-6.022807
Bengkong Hub,104.040831,1.136921
Cengkareng DC,106.70264,-6.152381
Virtual FM Siantar Selatan Hub,99.06301,2.94399
Virtual FM Balikpapan Timur Hub,116.947086,-1.239329
Virtual FM Malalayang Hub,124.826487,1.462925
Kejayan Hub,112.902859,-7.701244
Bangkalan Kota Hub,112.761063,-7.043367
Purwokerto Timur Hub,109.256489,-7.421644
Bukit Intan Hub,106.146776,-2.164532
Ciputat 2 Hub,106.726024,-6.303521
Ketahun Hub,101.848204,-3.358744
Bojongsoang Hub,107.652816,-6.987807
Jatiwangi First Mile Hub,108.270334,-6.774291
Mejayan Hub,111.654579,-7.550112
Jatiwangi Hub,108.270334,-6.774291
Cibarusah Hub,107.100441,-6.422232
Payung Sekaki Hub,101.405383,0.516868
Sukmajaya 4 Hub,106.849009,-6.405297
Ampelgading Hub,109.497368,-6.900791
Indihiang First Mile Hub,108.1942,-7.275606
Cisurupan First Mile Hub,107.793587,-7.313586
Cilimus First Mile Hub,108.507397,-6.849676
Subang First Mile Hub,107.757184,-6.55395
Selaawi First Mile Hub,108.021004,-7.005925
Samarang First Mile Hub,107.81394,-7.22274
Purwakarta First Mile Hub,107.436053,-6.529021
Majalengka First Mile Hub,108.208782,-6.750927
Kota Banjar First Mile Hub,108.541829,-7.379817
Kawali First Mile Hub,108.37633,-7.189446
Kab. Garut First Mile Hub,107.899273,-7.073512
Ciamis First Mile Hub,108.341302,-7.326472
Yogyakarta DC,110.373697,-7.82977
Kuala Hub,96.287649,4.103469
Cinta Damai Hub,98.574256,3.591875
Pangkalan Koto Hub,100.744272,0.072719
Warunggunung Hub,106.177306,-6.340667
Semarang Tengah Hub,110.415225,-6.976178
Arjawinangun First Mile Hub,108.386697,-6.632182
Arjawinangun Hub,108.417465,-6.663385
Meureudu Hub,96.241722,5.235917
Larangan Kota Tangerang 2 Hub,106.72383,-6.229366
Koto Baru Hub,101.718682,-1.127429
Wih Pesam Hub,96.807558,4.720711
Manggala Hub,119.494637,-5.159733
Kendangsari Hub,112.748237,-7.319152
Kendangsari First Mile Hub,112.748237,-7.319152
Wonogiri First Mile Hub,110.922316,-7.806385
Temanggung First Mile Hub,110.198518,-7.334939
Salatiga First Mile Hub,110.506153,-7.3548
Purwodadi First Mile Hub,110.904228,-7.091446
Gubug First Mile Hub,110.6641,-7.055887
Demak First Mile Hub,110.611852,-6.914015
Banyuputih First Mile Hub,109.928751,-6.973631
Bandar First Mile Hub,109.829056,-7.064389
Tamalate First Mile Hub,119.412334,-5.179054
Tallo First Mile Hub,119.440261,-5.108571
Buaran First Mile Hub,109.647186,-6.948948
Wonosobo First Mile Hub,109.906697,-7.347657
Purwantoro First Mile Hub,111.263389,-7.838222
Ngadirejo First Mile Hub,110.070306,-7.23425
Kebumen First Mile Hub,109.670452,-7.683116
Kalikajar First Mile Hub,109.955083,-7.396972
Palembang First Mile Hub,104.775535,-2.96856
Sukorejo Kendal Hub,110.033556,-7.0845
Sukolilo Hub,112.76256,-7.300825
Pasar Kemis First Mile Hub,106.556041,-6.178503
Pasar Kemis Hub,106.556041,-6.178503
Muara Tembesi Hub,103.134127,-1.721568
Kaur Selatan Hub,103.354128,-4.795216
Kemuning Hub,104.756376,-2.959496
Depok Hub,110.399969,-7.752832
Siantar Selatan Hub,99.061255,2.946636
Kabanjahe Hub,98.508556,3.138861
Sumbersari Hub,113.694874,-8.207591
Ampenan Hub,116.103439,-8.564299
Virtual FM Binamu Hub,119.7623,-5.681
Virtual FM Gorontalo Hub,123.0488,0.557194
Virtual FM Ujung Bulu Hub,120.19274,-5.541218
Virtual FM Tanete Riattang Hub,120.323246,-4.53998
Virtual FM Barru Hub,119.62237,-4.397019
Virtual FM Bantaeng Hub,119.9443,-5.54577
Sungai Bahar Hub,103.416518,-1.964613
Virtual FM Watang Sawitto Hub,119.652001,-3.8055
Virtual FM Pangkajene Hub,119.546085,-4.82853
Virtual FM Turikale Hub,119.566672,-5.04288
Virtual FM Ternate Hub,127.385512,0.789903
Virtual FM Soreang Parepare Hub,119.636323,-3.99038
Virtual FM Baguala Hub,128.238154,-3.62905
Virtual FM Makale Utara Hub,119.87252,-3.0457
Virtual FM Lalabata Hub,119.875735,-4.40384
Virtual FM Maritengngae Hub,119.779492,-3.918029
Virtual FM Masamba Hub,120.352189,-2.550305
Virtual FM Belopa Hub,120.37126,-3.4072
Penebel Hub,115.143278,-8.432167
Selemadeg Hub,115.034075,-8.49992
Plampang Hub,117.789884,-8.794622
Kuta Utara Hub,115.178415,-8.637224
Binuang Hub,115.078508,-3.126775
Batukliang Hub,116.316854,-8.61684
Kopang Hub,116.345126,-8.663308
Mendoyo Hub,114.770129,-8.401436
Aikmel Hub,116.537704,-8.57236
Kubutambahan Hub,115.192811,-8.074223
Sekupang Hub,103.957927,1.106469
Bebesen Hub,96.834549,4.637131
Ipuh Hub,101.491833,-3.008632
Argamakmur Hub,102.204755,-3.431733
Wiradesa Hub,109.631812,-6.890516
Wiradesa First Mile Hub,109.631812,-6.890516
Depok 2 First Mile Hub,110.464964,-7.760445
Depok 2 Hub,110.464964,-7.760445
Purwasari Hub,107.400696,-6.386663
Laweyan Hub (Not In Operation),110.776001,-7.55796
Laweyan First Mile Hub,110.749048,-7.559409
Cibabat First Mile Hub,107.576853,-6.808908
Cibabat Hub,107.576853,-6.808908
Martapura Kalimantan Hub,114.886476,-3.436868
Samarinda Seberang Hub,117.14999,-0.526595
Banjarmasin Timur Hub,114.629057,-3.342386
Mantikulore Hub,119.883865,-0.824503
Poasia Hub,122.546946,-4.013812
Sirimau Hub,128.205046,-3.68138
Ternate Selatan Hub,127.366968,0.773504
Panakkukang Hub,119.438374,-5.143121
Balikpapan Timur Hub,116.976526,-1.20788
Banjarmasin Selatan Hub,114.59711,-3.351562
Dungingi Hub,123.034995,0.593415
Abiansemal Hub,115.2108,-8.541349
Tampak Siring Hub,115.3089,-8.443353
Payangan Hub,115.243103,-8.453671
Denpasar Timur Hub,115.248778,-8.635025
Pontianak Barat Hub,109.320489,-0.013613
Uluwatu Hub,115.171694,-8.775139
Malalayang Hub,124.799471,1.459827
Pitumpanua Hub,120.323709,-3.822063
Kebomas Hub,112.620946,-7.152673
(NOT IN OPERATION) Service Point Grand Harmoni,106.78251,-6.638032
(TNOT IN OPERATION) Service Point Taman Holis Indah 2,107.564802,-6.940419
Tanah Abang 3 Hub,106.805422,-6.20289
Virtual FM Lemahabang Cirebon Hub,108.620469,-6.833007
Virtual FM Palimanan Hub,108.415216,-6.704814
Purabaya Hub,106.880019,-7.105024
Ciawi Bogor Hub,106.825861,-6.708696
Taktakan Hub,106.133148,-6.09709
Virtual FM Putussibau Hub,112.93629,0.840051
Virtual FM Selat Hub,114.3844,-3.006751
Virtual FM Tanjung Redeb Hub,117.500873,2.151021
Virtual FM Muara Teweh Hub,114.900004,-0.948181
Virtual FM Paringin Hub,115.466079,-2.33139
Virtual FM Sragen Hub,111.025566,-7.438946
Virtual FM Jogonalan Hub,110.553643,-7.725689
Virtual FM Klaten Hub,110.597751,-7.707179
Virtual FM Delanggu Hub,110.706076,-7.607225
Virtual FM Tarakan Barat Hub,117.573669,3.337961
Virtual FM Bontang Hub,117.48198,0.12911
Virtual FM Tanjung Hub,115.389427,-2.142907
Virtual FM Tanah Grogot Hub,116.196864,-1.91515
Virtual FM Sangatta Hub,117.533498,0.493179
Virtual FM Tenggarong Hub,116.99803,-0.451163
Virtual FM Baamang Hub,112.95632,-2.508
Virtual FM Arut Selatan Hub,111.662534,-2.669335
Virtual FM Kasongan Hub,113.388893,-1.895015
Virtual FM Sukoharjo Hub,110.952931,-7.588375
Virtual FM Matesih Hub,111.121949,-7.668782
Virtual FM Karanganyar Hub,110.771263,-7.533355
Virtual FM Kab. Garut Hub,107.930685,-7.11444
Virtual FM Samarang Hub,107.844823,-7.21399
Virtual FM Selaawi Hub,108.008075,-7.0198
Virtual FM Cisurupan Hub,107.801692,-7.360703
Virtual FM Ciledug Kulon Hub,108.747978,-6.904687
Virtual FM Wara Hub,120.200863,-3.00311
Virtual FM Cirebon Hub,108.548087,-6.684624
Virtual FM Oebobo Hub,123.595352,-10.165031
Virtual FM Seririt Hub,114.942909,-8.192492
Virtual FM Tabanan Hub,115.12027,-8.545983
Virtual FM Karangasem Hub,115.603683,-8.458231
Virtual FM Klungkung Hub,115.405685,-8.542574
Virtual FM Negara Hub,114.629112,-8.360546
Virtual FM Kintamani Hub,115.347744,-8.273147
Virtual FM Bangli Hub,115.35022,-8.486405
Pakis Malang Hub,112.706178,-7.954683
Babelan 2 Hub,107.045077,-6.168201
Virtual FM Palembang Hub,104.794658,-2.963985
Virtual FM Lima Kaum Hub,100.58715,-0.448329
Virtual FM Kertapati Hub,104.74269,-3.050964
Virtual FM Tualang Hub,101.592033,0.676844
Virtual FM Dumai Hub,101.434092,1.669051
Virtual FM Siak Hub,102.053725,0.801453
Virtual FM Tarutung Hub,98.97884,2.018149
Virtual FM Rambah Hub,100.297057,0.882044
Virtual FM Padang Panjang Hub,100.3856,-0.46528
Virtual FM Bagan Sinembah Hub,100.453867,1.67557
Virtual FM Pangkalan Kuras Hub,102.066126,0.123584
Virtual FM Pangkalan Kerinci Hub,101.877066,0.367408
Virtual FM Panyabungan Hub,99.562654,0.84385
Virtual FM Singingi Hub,101.346854,-0.390197
Virtual FM Pekanbaru Hub,101.393316,0.490834
Virtual FM Bangkinang Hub,101.023259,0.34552
Virtual FM Rengat Hub,102.541772,-0.36975
Virtual FM Tembilahan Hub,103.152743,-0.319854
Virtual FM Mandau Hub,101.19282,1.267732
Virtual FM Bengkalis Hub,102.117722,1.472241
Jakarta Return DC,106.891023,-6.138366
Setiabudi Hub,106.849964,-6.233961
Pademangan Hub,106.814393,-6.127304
Denpasar Selatan Hub,115.225307,-8.712111
Virtual FM Tanjung Jabung Barat Hub,103.461171,-0.823587
Virtual FM Sarolangun Hub,102.69473,-2.303335
Virtual FM Kota Curup Hub,102.5214,-3.48
Virtual FM Kota Sigli Hub,95.954786,5.381449
Virtual FM Mukomuko Hub,101.10177,-2.554801
Virtual FM Sungai Penuh Hub,101.39982,-2.06168
Virtual FM Kepahiang Hub,102.571324,-3.643603
Virtual FM Karimun Hub,103.423552,1.002389
Virtual FM Kota Juang Hub,96.72535,5.2061
Virtual FM Langsa Kota Hub,97.977236,4.466708
Virtual FM Tebo Tengah Hub,102.42815,-1.463089
Virtual FM Rimbo Bujang Hub,102.109605,-1.305727
Virtual FM Tanjung Jabung Timur Hub,103.81685,-1.245582
Virtual FM Tebing Tinggi Jambi Hub,103.077549,-1.011847
Virtual FM Kota Manna Hub,102.918233,-4.46205
Virtual FM Banda Sakti Hub,97.14433,5.1795
Virtual FM Idi Rayeuk Hub,97.791596,4.92836
Virtual FM Karang Baru Hub,98.051286,4.289345
Virtual FM Johan Pahlawan Hub,96.137952,4.1555
Cikarang Selatan 2 Hub,107.109399,-6.347001
Pedurungan First Mile Hub,110.478166,-7.012794
Inventory Warehouse,106.880653,-6.143564
Ngoro Hub,112.237887,-7.644879
Virtual FM Mangunreja Hub,108.050689,-7.376787
Virtual FM Kroya Indramayu Hub,108.059388,-6.530748
Virtual FM Ciasem Hub,107.665461,-6.33196
Virtual FM Telukjambe Timur Hub,107.291912,-6.322337
Virtual FM Surade Hub,106.583942,-7.319146
Ngunut Hub,112.033754,-8.10559
Bukit Raya Hub,101.462211,0.502137
Kebon Jeruk 6 Hub,106.768886,-6.187505
Virtual FM Petanahan Hub,109.587072,-7.742574
Ciledug Kota Tangerang 2 Hub,106.716151,-6.227811
Kalikajar Hub,109.955083,-7.396972
Cilimus Hub,108.507397,-6.849676
Ngrambe Hub,111.188982,-7.515842
Kauman Hub,111.871161,-8.063135
Kayen Hub,110.993339,-6.880615
Penjaringan 3 First Mile Hub,106.788876,-6.13917
Gianyar First Mile Hub,115.310792,-8.548082
Virtual FM Dompu Hub,118.4611,-8.52867
Virtual FM Taliwang Hub,116.8196,-8.76182
Virtual FM Rantau Utara Hub,99.82572,2.087714
Virtual FM Batubara Hub,99.41897,3.166424
Virtual FM Gunung Sitoli Hub,97.61468,1.280469
Virtual FM Padang Sidempuan Hub,99.2771,1.373929
Virtual FM Balige Hub,99.08325,2.333712
Virtual FM Kota Baru Kalsel Hub,116.2327,-3.24002
Virtual FM Banjarmasin Hub,114.674,-3.41255
Virtual FM Barabai Hub,115.383159,-2.580833
Virtual FM Marabahan Hub,114.759981,-2.981345
Virtual FM Kota Pinang Hub,100.0832,1.897467
Virtual FM Dolok Sanggul Hub,98.74857,2.251991
Virtual FM Sambas Hub,109.286861,1.375052
Virtual FM Sandai Hub,110.531113,-1.247134
Virtual FM Ketapang Kalbar Hub,109.978745,-1.83296
Virtual FM Sungai Pinyuh Hub,109.08098,0.275904
Virtual FM Mempawah Hub,108.958238,0.364051
Virtual FM Sanggau Hub,110.594943,0.122955
Paciran First Mile Hub,112.332527,-6.868261
Virtual FM Tayan Hilir Hub,110.092611,0.035049
Matesih Hub,111.054348,-7.654105
Salatiga Hub,110.506153,-7.3548
Pakel Hub,111.786609,-8.185578
Jatiasih 3 Hub,106.96953,-6.296083
Virtual FM Sekadau Hilir Hub,110.8861,0.020259
Virtual FM Landak Hub,109.9021,0.317051
Virtual FM Melawi Hub,111.6063,-0.28917
Virtual FM Bengkayang Hub,109.494874,0.845123
Virtual FM Pallangga Hub,119.445702,-5.220876
Virtual FM Tapin Utara Hub,115.160118,-2.93136
Virtual FM Sidikalang Hub,98.33728,2.734119
Virtual FM Pandan Hub,98.820532,1.696055
Virtual FM Pemangkat Hub,108.974043,1.17754
Virtual FM Sintang Hub,111.478049,0.057869
Virtual FM Sukadana Kalbar Hub,109.949478,-1.239993
Virtual FM Sungai Kakap Hub,109.240529,-0.073209
Candipuro Hub,113.137844,-8.226563
Ciledug Kulon Hub,108.749038,-6.894584
Matraman First Mile Hub,106.866532,-6.194095
Balapulang Hub,109.086932,-7.079525
Sugihwaras Hub,111.954133,-7.288235
Kroya Indramayu Hub,108.062915,-6.494942
Ciwidey Hub,107.444943,-7.1153
Virtual FM Pedurungan Hub,110.4774,-6.96498
Virtual FM Lempuing Hub,104.8977,-3.84475
Virtual FM Kayu Agung Hub,104.83135,-3.3952
Virtual FM Pasar Muara Bungo Hub,102.1015,-1.50111
Virtual FM Toboali Hub,106.480225,-3.003647
Virtual FM Lubuk Alung Hub,100.2894,-0.6792
Virtual FM Sijunjung Hub,100.913,-0.65236
Virtual FM Payakumbuh Hub,100.632041,-0.223868
Virtual FM Lahat Hub,103.55501,-3.771976
Virtual FM Bungursari Hub,107.476938,-6.490065
Virtual FM Sukatani Hub,107.40402,-6.634113
Virtual FM Kota Baru Hub,103.573291,-1.659086
Virtual FM Purwakarta Hub,106.697161,-6.129547
Virtual FM Pondok Salam Hub,107.484886,-6.601083
Virtual FM Luragung Hub,108.619225,-7.01369
Virtual FM Nusaherang Hub,108.432893,-7.011988
Virtual FM Kuningan Hub,108.491005,-6.90102
Virtual FM Nanggulan Hub,110.212532,-7.747327
Virtual FM Kulon Progo Hub,110.136762,-7.876587
Virtual FM Sekincau Hub,104.3091,-5.05019
Virtual FM Balik Bukit Hub,104.078184,-5.032673
Virtual FM Pagelaran Hub,105.829,-6.41127
Virtual FM Pangkal Pinang Hub,106.111963,-2.147247
Virtual FM Manggar Hub,108.242251,-2.880956
Virtual FM Kota Solok Hub,100.6675,-0.798839
Virtual FM Punjung Hub,101.502239,-0.950875
Virtual FM Padang Hub,100.359566,-0.935046
Virtual FM Tebing Tinggi Hub,103.094567,-3.554455
Virtual FM Talang Ubi Hub,103.850424,-3.29614
Virtual FM Tanjung Enim Hub,103.801996,-3.769101
Virtual FM Subang Hub,107.775,-6.57572
Virtual FM Pamanukan Hub,107.819816,-6.297522
Virtual FM Purwadadi Hub,107.684168,-6.477309
Virtual FM Pandeglang Hub,106.071198,-6.331613
Virtual FM Cikampek Hub,107.4741,-6.40981
Virtual FM Singaparna Hub,108.1223,-7.34619
Virtual FM Kawalu Hub,108.217528,-7.366799
Virtual FM Karangnunggal Hub,108.156,-7.6034
Virtual FM Ciawi Tasik Hub,108.1505,-7.15559
Virtual FM Kawali Hub,108.369156,-7.186241
Virtual FM Kalipucang Hub,108.7425,-7.63259
Virtual FM Pacet Hub,107.0551,-6.70269
Virtual FM Cianjur Hub,107.1764,-6.80335
Virtual FM Parung Kuda Hub,106.7611,-6.83378
Virtual FM Pelabuhan Ratu Hub,106.5475,-6.98523
Virtual FM Indramayu Hub,108.329231,-6.340938
Virtual FM Karangampel Hub,108.4525,-6.46477
Virtual FM Haurgeulis Hub,107.9453,-6.46121
Virtual FM Semin Hub,110.7371,-7.85928
Virtual FM Sentolo Hub,110.2052,-7.88796
Virtual FM Koba Hub,106.3587,-2.5287
Virtual FM Tanjung Pandan Hub,107.6506,-2.73114
Virtual FM Koto Tangah Hub,100.3371,-0.85597
Virtual FM Pariaman Hub,100.1295,-0.62357
Virtual FM Silungkang Hub,100.7979,-0.70977
Virtual FM Lubuk Sikaping Hub,100.169,0.132743
Virtual FM Pasaman Hub,99.82447,0.096198
Virtual FM Jalancagak Hub,107.6772,-6.67301
Virtual FM Teluk Gelam Hub,104.809,-3.49316
Virtual FM Lemahabang Hub,107.4401,-6.29308
Virtual FM Lubuk Linggau Hub,102.8592,-3.29545
Virtual FM Jayakerta Hub,107.3026,-6.08394
Virtual FM Kikim Timur Hub,103.3781,-3.70076
Virtual FM Manonjaya Hub,108.3062,-7.35067
Virtual FM Majalengka Hub,108.181069,-6.804525
Virtual FM Telanaipura Hub,103.569809,-1.584561
Virtual FM Talaga Hub,108.3112,-6.98269
Virtual FM Jambi Hub,103.624276,-1.641482
Virtual FM Leuwimunding Hub,108.3371,-6.74506
Virtual FM Muara Bulian Hub,103.258,-1.70959
Virtual FM Banjarsari Hub,108.6156,-7.48992
Virtual FM Muara Bangkahulu Hub,102.2745,-3.77206
Virtual FM Kota Banjar Hub,108.528,-7.37374
Virtual FM Bengkulu Hub,102.3479,-3.87876
Virtual FM Ciamis Hub,108.3493,-7.32622
Virtual FM Pontianak Hub,109.334108,-0.028636
Virtual FM Tasikmalaya Hub,108.1979,-7.33171
Virtual FM Pangandaran Hub,108.6571,-7.68374
Virtual FM Kubu Raya Hub,109.3643,-0.06941
Virtual FM Pontianak Utara Hub,109.3609,-0.00407
Virtual FM Cilaku Hub,107.1224,-6.90148
Makasar First Mile Hub,106.909234,-6.252704
Pademangan 2 First Mile Hub,106.845738,-6.129736
Tambaksari First Mile Hub,112.780093,-7.248783
Jatirogo Hub,111.644014,-6.874771
Jogonalan Hub,110.555843,-7.724307
Batu Hub,112.536813,-7.881085
Sindangkerta Hub,107.413123,-6.988692
Telukjambe Timur Hub,107.292141,-6.318043
Kebon Jeruk First Mile Hub,106.766826,-6.180398
Lakarsantri First Mile Hub,112.650539,-7.322136
Tanah Abang 3 First Mile Hub,106.807906,-6.201118
Sukmajaya First Mile Hub,106.842143,-6.381722
Gunung Putri Hub,106.908078,-6.451211
Gunung Putri First Mile Hub,106.908078,-6.451211
Virtual FM Kandanghaur Hub,108.066,-6.39785
Medan Helvetia First Mile Hub,98.614155,3.595961
Curug Tangerang First Mile Hub,106.580607,-6.241411
Curug Tangerang Hub,106.560784,-6.242214
Babakan Ciparay First Mile Hub,107.605095,-6.948231
Bekasi Utara 2 First Mile Hub,107.025378,-6.221593
Tambun Selatan First Mile Hub,107.045255,-6.259391
Virtual FM Widasari Hub,108.2913,-6.46754
Virtual FM Bobotsari Hub,109.364866,-7.311541
Virtual FM Kaligondang Hub,109.425886,-7.380591
Tangerang 2 First Mile Hub,106.655959,-6.166237
Virtual FM Tulungagung Hub,111.9138,-8.03825
Virtual FM Medan Amplas Hub,98.73454,3.532887
Virtual FM Berastagi Hub,98.51586,3.196476
Virtual FM Lubuk Pakam Hub,98.87834,3.560924
Virtual FM Sukowono Hub,113.8942,-7.99843
Virtual FM Panarukan Hub,113.9947,-7.69141
Virtual FM Bondowoso Hub,113.812,-7.93245
Virtual FM Randublatung Hub,111.3978,-7.16825
Virtual FM Blora Hub,111.4085,-6.97728
Virtual FM Garum Hub,112.2184,-8.0724
Virtual FM Blitar Hub,112.1725,-8.07657
Virtual FM Kesamben Hub,112.3795,-8.14862
Virtual FM Banyuputih Hub,109.9266,-6.97957
Virtual FM Batang Hub,109.7276,-6.91977
Ciasem Hub,107.671499,-6.335338
Balong Hub,111.434033,-7.966824
Ngimbang Hub,112.221178,-7.287046
Waru Hub,113.54626,-6.945191
Pagedangan Hub,106.611528,-6.305177
Rangkah Kidul Hub,112.711778,-7.487662
Virtual FM Tapan Hub,101.073,-2.16562
Virtual FM Pamekasan Hub,113.4985,-7.16252
Virtual FM Pacitan Hub,111.1143,-8.17895
Virtual FM Belitang Madang Raya Hub,104.637,-4.11315
Virtual FM Martapura Hub,104.3351,-4.2986
Virtual FM Semendawai Barat Hub,104.6583,-3.90987
Virtual FM Banding Agung Hub,103.952,-4.78378
Virtual FM Muara Dua Hub,104.0709,-4.51757
Virtual FM Baturaja Timur Hub,104.1831,-4.15405
Virtual FM Peninjauan Hub,104.3976,-3.86159
Virtual FM Payaraman Hub,104.5844,-3.39451
Virtual FM Indralaya Hub,104.6663,-3.23296
Virtual FM Wonosari Hub,110.5898,-7.97134
Virtual FM Ngawi Hub,111.4296,-7.42578
Virtual FM Gondang Hub,112.013476,-7.593402
Virtual FM Nganjuk Hub,111.913,-7.611
Virtual FM Musi Rawas Utara Hub,102.9096,-2.72487
Virtual FM Musi Rawas Hub,102.9483,-3.18869
Virtual FM Suku Tengah Hub,102.819,-3.03951
Virtual FM Bayung Lencir Hub,103.6869,-2.05084
Virtual FM Tungkal Jaya Hub,103.9402,-2.38726
Virtual FM Bandar Hub,109.8872,-7.09344
Virtual FM Markati Jaya Hub,104.7326,-2.88196
Virtual FM Banyuasin Hub,104.4521,-2.92384
Virtual FM Banjarnegara Hub,109.7202,-7.39163
Virtual FM Bangkalan Hub,112.7125,-7.13291
Virtual FM Aek Kanopan Hub,99.61743,2.567494
Virtual FM Tanjung Balai Hub,99.79837,2.965987
Virtual FM Kisaran Hub,99.6112,2.984329
Virtual FM Sungai Lilin Hub,104.1081,-2.56113
Virtual FM Lubuk Basung Hub,100.0342,-0.3141
Virtual FM Musi Banyuasin Hub,103.8555,-2.87473
Virtual FM Bukit Tinggi Hub,100.3747,-0.27179
Virtual FM Prabumulih Hub,104.2656,-3.3953
Virtual FM Gelumbang Hub,104.4329,-3.24603
Virtual FM Simpang Blimbing Hub,103.9841,-3.44531
Virtual FM Muara Enim Hub,103.778186,-3.656457
Virtual FM Barat Hub,111.44949,-7.562519
Virtual FM Kawedanan Hub,111.417179,-7.682238
Virtual FM Plaosan Hub,111.237045,-7.677182
Parakan Salak Hub,106.732143,-6.821461
Petanahan Hub,109.588934,-7.74777
Virtual FM Magetan Hub,111.358531,-7.638855
Sepulu Hub,112.967797,-6.897202
Ngadirejo Hub,110.070306,-7.23425
Kabuh Hub,112.215547,-7.401412
Jetis Hub,112.431417,-7.422
Geger Hub,111.530156,-7.725717
Virtual FM Muntilan Hub,110.27068,-7.5769
Virtual FM Magelang Hub,110.234922,-7.415954
Virtual FM Mertoyudan Hub,110.1957,-7.51301
Virtual FM Slawi Hub,109.1422,-6.99395
Virtual FM Tempel Hub,110.327549,-7.660272
Virtual FM Kramat Hub,109.186714,-6.885471
Virtual FM Madiun Hub,111.533609,-7.618552
Virtual FM Sumenep Hub,113.8599,-7.01894
Virtual FM Rubaru Hub,113.7935,-6.98158
Virtual FM Ganding Hub,113.6877,-7.02283
Virtual FM Asembagus Hub,114.2165,-7.75021
Virtual FM Besuki Hub,113.6802,-7.7368
Virtual FM Bandar Simalungun Hub,99.32253,3.166956
Virtual FM Siantar Hub,99.07892,2.97511
Virtual FM Tebing Tinggi Sumut Hub,99.13876,3.311503
Virtual FM Perbaungan Hub,98.96317,3.567539
Virtual FM Ketapang Sampang Hub,113.2773,-6.91238
Virtual FM Sampang Hub,113.2352,-7.14156
Virtual FM Sedan Hub,111.5654,-6.77158
Virtual FM Rembang Hub,111.3311,-6.70372
Virtual FM Kutoarjo Hub,109.9027,-7.71828
Virtual FM Wonoasri Hub,111.64232,-7.53991
Virtual FM Purworejo Hub,110.03,-7.73186
Virtual FM Kraksaan Hub,113.4425,-7.75414
Virtual FM Probolinggo Hub,113.1878,-7.77943
Virtual FM Lumajang Hub,113.217735,-8.119315
Virtual FM Binjai Hub,98.489242,3.634345
Virtual FM Banyu Anyar Hub,113.301,-7.85909
Virtual FM Ponorogo Hub,111.4571,-7.86473
Virtual FM Babalan Hub,98.297125,4.020783
Virtual FM Kambang Hub,100.7205,-1.68986
Virtual FM Painan Hub,100.5834,-1.34175
Virtual FM Stabat Hub,98.454315,3.758649
Virtual FM Boja Hub,110.257637,-7.106253
